EmprestimoID,UsuarioID,LivroID,Data_Emprestimo,Data_Devolucao
4311,69,100,2022-12-21 18:50:07.028332,2023-01-28 18:50:07.046398
4312,91,42,2022-11-02 18:50:07.028336,2023-01-29 18:50:07.046402
4313,24,19,2023-02-18 18:50:07.028339,2022-11-10 18:50:07.046405
4314,32,95,2023-09-10 18:50:07.028342,2022-12-04 18:50:07.046409
4315,99,63,2023-05-03 18:50:07.028346,2022-12-18 18:50:07.046412
4316,14,87,2022-10-14 18:50:07.028349,2023-05-08 18:50:07.046416
4317,25,13,2023-05-28 18:50:07.028353,2023-07-03 18:50:07.046419
4318,11,19,2023-05-27 18:50:07.028357,2022-10-25 18:50:07.046423
4319,87,75,2023-07-10 18:50:07.028360,2023-06-15 18:50:07.046426
4320,75,87,2022-11-03 18:50:07.028364,2022-11-06 18:50:07.046430
4321,59,2,2023-07-10 18:50:07.028368,2022-10-01 18:50:07.046433
4322,73,36,2023-02-18 18:50:07.028371,2023-07-09 18:50:07.046437
4323,79,21,2023-01-08 18:50:07.028375,2023-07-10 18:50:07.046440
4324,90,37,2023-07-31 18:50:07.028378,2023-06-11 18:50:07.046444
4325,13,3,2023-09-14 18:50:07.028382,2023-05-20 18:50:07.046447
4326,18,67,2023-01-19 18:50:07.028386,2023-09-23 18:50:07.046451
4327,31,23,2023-08-07 18:50:07.028389,2022-10-27 18:50:07.046455
4328,8,64,2023-04-02 18:50:07.028393,2023-01-06 18:50:07.046458
4329,56,37,2023-08-23 18:50:07.028396,2023-03-02 18:50:07.046462
4330,81,49,2023-05-09 18:50:07.028400,2023-02-14 18:50:07.046465
4331,45,14,2023-07-03 18:50:07.028404,2023-03-04 18:50:07.046468
4332,92,79,2023-02-05 18:50:07.028407,2023-06-19 18:50:07.046472
4333,45,68,2023-05-10 18:50:07.028411,2023-08-15 18:50:07.046475
4334,25,16,2023-04-23 18:50:07.028414,2022-10-16 18:50:07.046479
4335,26,55,2023-03-23 18:50:07.028418,2023-05-21 18:50:07.046483
4336,46,40,2022-09-27 18:50:07.028421,2023-05-26 18:50:07.046486
4337,14,39,2023-03-19 18:50:07.028425,2023-01-03 18:50:07.046490
4338,58,30,2023-02-25 18:50:07.028429,2023-06-09 18:50:07.046494
4339,39,27,2023-06-08 18:50:07.028432,2023-09-20 18:50:07.046497
4340,75,82,2023-04-06 18:50:07.028435,2023-01-19 18:50:07.046500
4341,49,61,2023-06-06 18:50:07.028439,2023-02-21 18:50:07.046504
4342,90,26,2023-02-08 18:50:07.028443,2023-03-23 18:50:07.046508
4343,38,4,2023-02-09 18:50:07.028446,2022-12-31 18:50:07.046511
4344,50,78,2023-08-25 18:50:07.028450,2023-04-14 18:50:07.046515
4345,70,7,2023-03-17 18:50:07.028453,2023-03-11 18:50:07.046518
4346,40,5,2023-01-13 18:50:07.028457,2023-01-17 18:50:07.046522
4347,81,76,2022-11-06 18:50:07.028460,2023-03-06 18:50:07.046525
4348,56,5,2023-01-29 18:50:07.028464,2023-07-26 18:50:07.046529
4349,63,52,2023-06-09 18:50:07.028467,2023-04-21 18:50:07.046532
4350,14,23,2023-04-27 18:50:07.028472,2023-07-05 18:50:07.046536
4351,95,80,2023-05-29 18:50:07.028476,2023-03-07 18:50:07.046539
4352,78,77,2023-06-19 18:50:07.028479,2023-09-22 18:50:07.046543
4353,37,93,2022-11-29 18:50:07.028483,2023-04-17 18:50:07.046546
4354,59,11,2023-01-06 18:50:07.028486,2023-09-01 18:50:07.046550
4355,14,94,2023-05-02 18:50:07.028490,2023-06-09 18:50:07.046553
4356,39,29,2022-12-26 18:50:07.028493,2023-09-08 18:50:07.046557
4357,30,78,2023-09-10 18:50:07.028497,2023-01-02 18:50:07.046560
4358,85,7,2023-06-06 18:50:07.028500,2023-07-01 18:50:07.046564
4359,85,34,2023-08-22 18:50:07.028504,2023-07-17 18:50:07.046567
4360,79,13,2023-07-10 18:50:07.028508,2022-10-03 18:50:07.046571
4361,48,2,2023-02-12 18:50:07.028511,2023-03-23 18:50:07.046574
4362,12,83,2022-12-10 18:50:07.028515,2022-10-18 18:50:07.046578
4363,85,36,2023-08-16 18:50:07.028518,2023-03-08 18:50:07.046582
4364,54,7,2023-01-07 18:50:07.028522,2022-12-15 18:50:07.046585
4365,15,50,2023-05-27 18:50:07.028526,2023-04-18 18:50:07.046588
4366,84,30,2023-08-30 18:50:07.028529,2023-06-13 18:50:07.046592
4367,63,28,2023-02-24 18:50:07.028533,2023-04-24 18:50:07.046596
4368,22,15,2022-10-16 18:50:07.028536,2023-04-24 18:50:07.046599
4369,35,36,2023-03-05 18:50:07.028540,2023-06-02 18:50:07.046602
4370,99,60,2023-08-14 18:50:07.028543,2023-04-09 18:50:07.046606
4371,1,51,2022-11-11 18:50:07.028547,2023-04-02 18:50:07.046609
4372,41,64,2023-05-27 18:50:07.028550,2023-04-23 18:50:07.046613
4373,32,26,2023-09-22 18:50:07.028554,2023-02-10 18:50:07.046616
4374,74,3,2022-11-01 18:50:07.028557,2022-10-08 18:50:07.046620
4375,33,7,2023-05-08 18:50:07.028561,2023-04-18 18:50:07.046623
4376,59,93,2023-03-30 18:50:07.028565,2022-09-29 18:50:07.046627
4377,58,79,2023-05-30 18:50:07.028568,2022-10-01 18:50:07.046630
4378,19,14,2023-08-26 18:50:07.028572,2023-07-13 18:50:07.046633
4379,82,52,2023-01-23 18:50:07.028576,2023-01-11 18:50:07.046637
4380,25,38,2022-12-15 18:50:07.028579,2022-10-10 18:50:07.046641
4381,9,49,2022-12-09 18:50:07.028583,2023-01-29 18:50:07.046644
4382,29,10,2023-07-06 18:50:07.028586,2023-05-23 18:50:07.046648
4383,30,79,2023-01-02 18:50:07.028590,2023-03-03 18:50:07.046651
4384,92,93,2023-05-05 18:50:07.028593,2022-10-18 18:50:07.046654
4385,99,98,2022-11-21 18:50:07.028597,2022-10-11 18:50:07.046658
4386,26,10,2023-01-05 18:50:07.028601,2023-08-14 18:50:07.046662
4387,49,41,2023-06-19 18:50:07.028604,2023-05-06 18:50:07.046665
4388,13,72,2022-11-21 18:50:07.028608,2023-08-20 18:50:07.046669
4389,37,89,2023-03-02 18:50:07.028611,2023-01-18 18:50:07.046673
4390,28,46,2022-12-28 18:50:07.028614,2023-08-06 18:50:07.046676
4391,38,28,2022-10-04 18:50:07.028618,2022-12-05 18:50:07.046680
4392,83,5,2023-09-08 18:50:07.028622,2023-02-10 18:50:07.046683
4393,41,67,2022-10-23 18:50:07.028625,2023-07-30 18:50:07.046687
4394,55,80,2022-12-02 18:50:07.028629,2023-02-13 18:50:07.046690
4395,39,54,2023-07-02 18:50:07.028632,2023-07-04 18:50:07.046694
4396,69,60,2023-05-31 18:50:07.028636,2023-09-18 18:50:07.046697
4397,95,33,2023-08-28 18:50:07.028639,2023-02-09 18:50:07.046701
4398,50,51,2023-01-28 18:50:07.028643,2022-10-24 18:50:07.046704
4399,64,32,2023-09-12 18:50:07.028646,2023-01-23 18:50:07.046708
4400,10,10,2023-02-18 18:50:07.028650,2022-11-16 18:50:07.046711
4401,83,95,2022-09-28 18:50:07.028654,2023-01-21 18:50:07.046715
4402,12,74,2023-01-07 18:50:07.028657,2023-08-21 18:50:07.046718
4403,44,38,2023-04-23 18:50:07.028661,2023-01-30 18:50:07.046722
4404,25,44,2022-12-27 18:50:07.028664,2023-06-19 18:50:07.046725
4405,76,99,2023-05-31 18:50:07.028668,2022-12-31 18:50:07.046729
4406,48,20,2023-08-13 18:50:07.028671,2023-05-26 18:50:07.046732
4407,92,83,2023-03-16 18:50:07.028675,2023-08-30 18:50:07.046736
4408,62,89,2023-04-13 18:50:07.028678,2023-05-23 18:50:07.046739
4409,29,26,2022-12-14 18:50:07.028682,2023-02-12 18:50:07.046743
4410,90,93,2023-07-19 18:50:07.028685,2022-12-20 18:50:07.046747
4411,2,55,2023-03-21 18:50:07.028716,2023-07-05 18:50:07.046750
4412,27,17,2022-12-12 18:50:07.028720,2023-02-10 18:50:07.046754
4413,27,14,2022-11-30 18:50:07.028723,2022-12-22 18:50:07.046757
4414,33,78,2023-02-23 18:50:07.028727,2023-06-23 18:50:07.046761
4415,9,2,2022-11-29 18:50:07.028730,2023-03-11 18:50:07.046764
4416,49,25,2023-07-28 18:50:07.028734,2022-11-09 18:50:07.046768
4417,2,53,2023-01-17 18:50:07.028737,2023-05-08 18:50:07.046771
4418,39,10,2022-12-09 18:50:07.028741,2023-08-13 18:50:07.046775
4419,99,92,2023-05-03 18:50:07.028744,2023-06-06 18:50:07.046778
4420,50,50,2023-05-19 18:50:07.028748,2023-03-30 18:50:07.046782
4421,22,43,2023-02-05 18:50:07.028751,2023-05-03 18:50:07.046785
4422,75,35,2023-09-21 18:50:07.028755,2023-03-13 18:50:07.046789
4423,7,29,2023-03-14 18:50:07.028758,2023-04-17 18:50:07.046792
4424,81,66,2022-12-13 18:50:07.028762,2023-03-14 18:50:07.046796
4425,62,38,2023-09-13 18:50:07.028765,2023-06-28 18:50:07.046799
4426,5,33,2022-10-22 18:50:07.028769,2023-06-17 18:50:07.046803
4427,78,16,2023-06-18 18:50:07.028773,2023-09-19 18:50:07.046813
4428,44,83,2022-12-03 18:50:07.028776,2023-02-02 18:50:07.046816
4429,5,17,2023-04-30 18:50:07.028783,2023-04-23 18:50:07.046820
4430,10,56,2023-09-07 18:50:07.028786,2023-07-23 18:50:07.046823
4431,98,29,2022-10-09 18:50:07.028790,2023-09-15 18:50:07.046827
4432,36,21,2023-05-31 18:50:07.028794,2022-11-28 18:50:07.046830
4433,18,83,2023-03-23 18:50:07.028797,2023-07-02 18:50:07.046834
4434,62,100,2023-07-27 18:50:07.028801,2022-11-07 18:50:07.046837
4435,41,83,2023-06-16 18:50:07.028817,2023-04-12 18:50:07.046841
4436,47,54,2022-11-19 18:50:07.028824,2023-03-13 18:50:07.046844
4437,83,24,2023-05-12 18:50:07.028830,2023-02-06 18:50:07.046848
4438,94,30,2023-08-26 18:50:07.028836,2023-05-06 18:50:07.046851
4439,22,62,2023-01-15 18:50:07.028842,2023-01-24 18:50:07.046855
4440,52,81,2022-11-03 18:50:07.028848,2023-04-07 18:50:07.046859
4441,31,99,2022-11-15 18:50:07.028853,2023-06-15 18:50:07.046862
4442,47,96,2023-05-07 18:50:07.028857,2022-10-26 18:50:07.046865
4443,34,54,2022-10-09 18:50:07.028861,2023-03-27 18:50:07.046869
4444,7,27,2022-11-05 18:50:07.028864,2022-12-19 18:50:07.046872
4445,100,35,2023-09-25 18:50:07.028867,2023-02-04 18:50:07.046876
4446,43,42,2022-11-30 18:50:07.028871,2023-03-12 18:50:07.046879
4447,64,73,2023-02-20 18:50:07.028875,2023-05-14 18:50:07.046883
4448,4,50,2022-10-03 18:50:07.028878,2023-08-03 18:50:07.046886
4449,11,21,2023-01-01 18:50:07.028882,2023-03-18 18:50:07.046890
4450,93,56,2023-05-02 18:50:07.028886,2022-11-11 18:50:07.046894
4451,96,27,2022-10-23 18:50:07.028889,2023-05-08 18:50:07.046897
4452,98,48,2023-01-04 18:50:07.028893,2022-10-19 18:50:07.046901
4453,100,81,2023-04-28 18:50:07.028897,2023-04-06 18:50:07.046904
4454,32,91,2022-09-30 18:50:07.028900,2023-08-20 18:50:07.046907
4455,53,88,2023-06-29 18:50:07.028903,2023-02-20 18:50:07.046911
4456,32,27,2022-12-07 18:50:07.028907,2023-07-18 18:50:07.046914
4457,22,43,2023-05-24 18:50:07.028911,2023-03-30 18:50:07.046918
4458,34,17,2023-06-17 18:50:07.028914,2022-12-12 18:50:07.046921
4459,77,90,2022-11-21 18:50:07.028918,2023-08-25 18:50:07.046925
4460,29,86,2023-03-24 18:50:07.028921,2023-06-07 18:50:07.046928
4461,70,22,2023-09-24 18:50:07.028925,2023-04-07 18:50:07.046932
4462,81,59,2023-05-11 18:50:07.028929,2022-11-08 18:50:07.046940
4463,85,90,2023-09-26 18:50:07.028938,2023-04-11 18:50:07.046943
4464,95,59,2023-03-28 18:50:07.028942,2023-03-24 18:50:07.046947
4465,35,34,2023-09-18 18:50:07.028946,2023-03-24 18:50:07.046950
4466,90,68,2023-06-21 18:50:07.028949,2023-01-29 18:50:07.046953
4467,43,5,2023-02-14 18:50:07.028953,2022-12-06 18:50:07.046957
4468,60,63,2023-07-21 18:50:07.028956,2022-12-27 18:50:07.046960
4469,12,55,2023-07-10 18:50:07.028960,2023-08-16 18:50:07.046964
4470,48,51,2023-05-27 18:50:07.028963,2023-08-29 18:50:07.046968
4471,75,53,2023-03-27 18:50:07.028967,2023-04-20 18:50:07.046971
4472,55,99,2023-03-26 18:50:07.028970,2023-05-07 18:50:07.046975
4473,97,6,2023-08-15 18:50:07.028974,2023-02-02 18:50:07.046978
4474,53,99,2022-12-16 18:50:07.028978,2022-12-24 18:50:07.046982
4475,89,73,2023-06-20 18:50:07.028981,2023-05-01 18:50:07.046985
4476,73,97,2022-10-31 18:50:07.028985,2023-09-14 18:50:07.046989
4477,78,53,2022-10-18 18:50:07.028988,2023-03-14 18:50:07.046992
4478,11,41,2023-08-28 18:50:07.028992,2022-11-01 18:50:07.046996
4479,38,40,2023-09-25 18:50:07.028995,2023-07-20 18:50:07.046999
4480,76,46,2023-07-21 18:50:07.028999,2023-09-09 18:50:07.047003
4481,71,91,2023-01-11 18:50:07.029002,2023-05-23 18:50:07.047007
4482,17,94,2022-11-20 18:50:07.029006,2023-05-04 18:50:07.047010
4483,44,96,2023-08-06 18:50:07.029009,2022-12-06 18:50:07.047014
4484,8,81,2023-08-01 18:50:07.029013,2022-11-13 18:50:07.047017
4485,34,74,2023-08-27 18:50:07.029016,2023-09-24 18:50:07.047021
4486,53,22,2023-01-19 18:50:07.029020,2022-12-01 18:50:07.047024
4487,11,82,2023-06-15 18:50:07.029023,2023-04-15 18:50:07.047028
4488,52,81,2023-07-18 18:50:07.029027,2023-04-26 18:50:07.047032
4489,14,41,2023-04-19 18:50:07.029030,2023-01-26 18:50:07.047035
4490,62,35,2023-01-19 18:50:07.029034,2023-03-05 18:50:07.047039
4491,10,37,2023-03-31 18:50:07.029037,2022-09-26 18:50:07.047042
4492,28,74,2023-04-04 18:50:07.029041,2023-03-08 18:50:07.047046
4493,24,44,2022-12-30 18:50:07.029044,2023-05-28 18:50:07.047049
4494,63,95,2023-01-22 18:50:07.029048,2022-09-27 18:50:07.047053
4495,15,9,2022-11-12 18:50:07.029052,2023-03-14 18:50:07.047056
4496,36,58,2023-01-20 18:50:07.029055,2023-07-18 18:50:07.047060
4497,63,56,2023-01-27 18:50:07.029058,2022-11-18 18:50:07.047063
4498,14,39,2023-03-14 18:50:07.029062,2023-05-27 18:50:07.047067
4499,11,22,2023-06-17 18:50:07.029066,2023-06-10 18:50:07.047071
4500,70,39,2023-04-28 18:50:07.029069,2023-08-16 18:50:07.047074
4501,41,97,2022-12-25 18:50:07.029073,2023-06-02 18:50:07.047078
4502,50,76,2023-04-19 18:50:07.029076,2023-04-23 18:50:07.047081
4503,31,31,2023-06-12 18:50:07.029079,2023-04-22 18:50:07.047085
4504,94,24,2023-03-22 18:50:07.029083,2023-08-12 18:50:07.047088
4505,2,62,2022-10-05 18:50:07.029086,2023-01-13 18:50:07.047091
4506,54,31,2023-01-23 18:50:07.029090,2023-02-26 18:50:07.047095
4507,73,71,2023-06-28 18:50:07.029093,2022-12-27 18:50:07.047098
4508,7,33,2023-03-12 18:50:07.029097,2023-07-03 18:50:07.047102
4509,53,69,2023-08-15 18:50:07.029101,2023-01-19 18:50:07.047105
4510,87,70,2022-09-30 18:50:07.029104,2023-01-07 18:50:07.047109
4511,90,61,2023-02-16 18:50:07.029108,2022-12-06 18:50:07.047112
4512,56,54,2023-02-10 18:50:07.029111,2023-01-10 18:50:07.047116
4513,83,10,2023-07-07 18:50:07.029115,2023-09-08 18:50:07.047119
4514,11,1,2023-04-09 18:50:07.029118,2023-08-31 18:50:07.047123
4515,25,8,2023-08-26 18:50:07.029122,2023-06-14 18:50:07.047126
4516,13,85,2022-10-21 18:50:07.029125,2023-01-26 18:50:07.047130
4517,24,41,2022-11-19 18:50:07.029129,2023-03-27 18:50:07.047133
4518,15,80,2022-10-20 18:50:07.029132,2023-05-07 18:50:07.047137
4519,17,33,2022-11-05 18:50:07.029136,2022-12-17 18:50:07.047140
4520,75,69,2023-04-21 18:50:07.029139,2023-06-02 18:50:07.047144
4521,72,19,2023-08-30 18:50:07.029143,2023-09-24 18:50:07.047147
4522,67,61,2023-01-09 18:50:07.029146,2023-01-12 18:50:07.047151
4523,59,6,2022-12-10 18:50:07.029150,2023-05-24 18:50:07.047154
4524,33,98,2023-08-10 18:50:07.029153,2022-11-13 18:50:07.047158
4525,54,54,2022-10-25 18:50:07.029157,2022-11-09 18:50:07.047161
4526,82,77,2022-09-26 18:50:07.029160,2023-07-14 18:50:07.047164
4527,49,5,2022-10-20 18:50:07.029164,2022-11-07 18:50:07.047168
4528,67,71,2023-03-04 18:50:07.029167,2023-06-13 18:50:07.047172
4529,31,59,2023-09-09 18:50:07.029171,2023-09-09 18:50:07.047175
4530,42,84,2022-12-19 18:50:07.029174,2022-12-13 18:50:07.047179
4531,14,15,2022-11-18 18:50:07.029178,2022-09-28 18:50:07.047182
4532,95,28,2023-08-06 18:50:07.029181,2023-04-19 18:50:07.047186
4533,49,12,2023-07-23 18:50:07.029185,2022-09-27 18:50:07.047189
4534,11,96,2023-08-27 18:50:07.029188,2023-02-24 18:50:07.047193
4535,18,79,2023-06-27 18:50:07.029192,2023-03-25 18:50:07.047196
4536,94,60,2023-08-13 18:50:07.029195,2023-02-25 18:50:07.047200
4537,97,20,2023-07-14 18:50:07.029199,2022-10-11 18:50:07.047203
4538,25,66,2023-01-15 18:50:07.029202,2023-08-01 18:50:07.047207
4539,37,45,2023-07-27 18:50:07.029206,2023-05-05 18:50:07.047210
4540,55,66,2023-04-12 18:50:07.029210,2023-08-13 18:50:07.047214
4541,92,7,2023-09-16 18:50:07.029213,2023-06-13 18:50:07.047217
4542,15,20,2022-10-16 18:50:07.029217,2022-12-25 18:50:07.047221
4543,10,1,2023-06-04 18:50:07.029220,2023-01-08 18:50:07.047224
4544,74,67,2023-01-03 18:50:07.029224,2023-08-25 18:50:07.047228
4545,18,21,2023-01-01 18:50:07.029227,2022-10-27 18:50:07.047231
4546,51,7,2022-11-22 18:50:07.029231,2022-10-29 18:50:07.047235
4547,27,99,2022-12-28 18:50:07.029235,2022-11-05 18:50:07.047238
4548,27,89,2023-04-02 18:50:07.029239,2023-01-10 18:50:07.047242
4549,77,85,2023-04-28 18:50:07.029243,2023-02-18 18:50:07.047246
4550,98,86,2023-09-17 18:50:07.029246,2023-07-01 18:50:07.047249
4551,25,52,2023-04-14 18:50:07.029250,2022-12-22 18:50:07.047252
4552,5,38,2022-11-01 18:50:07.029253,2023-04-29 18:50:07.047256
4553,75,50,2023-02-08 18:50:07.029257,2023-04-02 18:50:07.047260
4554,5,3,2022-12-12 18:50:07.029261,2023-03-15 18:50:07.047263
4555,56,98,2022-10-18 18:50:07.029264,2022-11-08 18:50:07.047266
4556,84,17,2023-04-10 18:50:07.029268,2022-12-04 18:50:07.047270
4557,45,68,2022-11-29 18:50:07.029271,2023-06-27 18:50:07.047273
4558,67,67,2022-11-22 18:50:07.029275,2023-08-21 18:50:07.047277
4559,83,88,2023-02-08 18:50:07.029278,2023-05-09 18:50:07.047281
4560,19,81,2022-10-14 18:50:07.029282,2023-07-06 18:50:07.047284
4561,20,26,2022-12-14 18:50:07.029285,2023-01-02 18:50:07.047288
4562,72,53,2023-02-10 18:50:07.029289,2023-02-15 18:50:07.047292
4563,30,67,2023-07-18 18:50:07.029294,2023-06-13 18:50:07.047295
4564,1,47,2023-07-26 18:50:07.029300,2022-11-01 18:50:07.047299
4565,1,63,2023-08-31 18:50:07.029306,2023-08-20 18:50:07.047302
4566,74,69,2023-06-18 18:50:07.029311,2023-07-17 18:50:07.047306
4567,35,53,2023-07-02 18:50:07.029317,2023-03-18 18:50:07.047309
4568,50,5,2023-07-13 18:50:07.029322,2023-05-28 18:50:07.047313
4569,29,93,2023-01-31 18:50:07.029325,2022-11-16 18:50:07.047316
4570,39,12,2023-08-25 18:50:07.029329,2023-03-04 18:50:07.047320
4571,68,45,2023-02-22 18:50:07.029333,2023-04-18 18:50:07.047323
4572,11,97,2023-09-12 18:50:07.029336,2023-01-23 18:50:07.047327
4573,71,67,2022-11-29 18:50:07.029340,2023-08-03 18:50:07.047330
4574,54,2,2022-11-19 18:50:07.029344,2023-05-27 18:50:07.047334
4575,75,33,2023-06-06 18:50:07.029347,2022-10-10 18:50:07.047338
4576,46,32,2022-11-23 18:50:07.029351,2023-08-03 18:50:07.047341
4577,41,80,2023-08-28 18:50:07.029354,2022-10-02 18:50:07.047344
4578,75,28,2022-11-25 18:50:07.029358,2023-01-04 18:50:07.047348
4579,84,97,2023-03-09 18:50:07.029361,2023-03-14 18:50:07.047351
4580,85,79,2022-11-29 18:50:07.029365,2023-09-06 18:50:07.047355
4581,55,100,2022-12-12 18:50:07.029368,2023-03-23 18:50:07.047359
4582,12,69,2023-01-04 18:50:07.029372,2022-12-20 18:50:07.047362
4583,56,71,2022-11-28 18:50:07.029375,2023-08-12 18:50:07.047366
4584,87,88,2022-12-28 18:50:07.029378,2023-07-14 18:50:07.047369
4585,97,11,2023-06-28 18:50:07.029382,2023-05-16 18:50:07.047373
4586,71,84,2023-08-25 18:50:07.029385,2022-10-23 18:50:07.047376
4587,88,66,2023-02-23 18:50:07.029389,2023-07-28 18:50:07.047379
4588,76,56,2022-11-11 18:50:07.029392,2023-04-20 18:50:07.047383
4589,82,75,2023-04-01 18:50:07.029396,2023-03-14 18:50:07.047387
4590,11,54,2023-08-16 18:50:07.029400,2022-10-10 18:50:07.047390
4591,35,61,2022-12-28 18:50:07.029403,2022-11-07 18:50:07.047394
4592,94,43,2023-05-19 18:50:07.029407,2023-05-21 18:50:07.047397
4593,98,1,2023-05-29 18:50:07.029410,2023-05-25 18:50:07.047400
4594,73,39,2023-04-06 18:50:07.029414,2022-12-12 18:50:07.047404
4595,6,39,2023-03-27 18:50:07.029418,2023-06-01 18:50:07.047407
4596,89,54,2023-09-07 18:50:07.029421,2023-01-26 18:50:07.047411
4597,71,35,2023-03-28 18:50:07.029424,2023-01-12 18:50:07.047414
4598,71,81,2023-07-14 18:50:07.029428,2023-06-23 18:50:07.047418
4599,77,89,2022-12-27 18:50:07.029432,2023-09-23 18:50:07.047421
4600,80,27,2023-03-29 18:50:07.029435,2023-01-08 18:50:07.047425
4601,99,91,2023-01-31 18:50:07.029439,2022-12-21 18:50:07.047428
4602,17,7,2022-12-14 18:50:07.029442,2023-07-21 18:50:07.047431
4603,9,64,2023-02-09 18:50:07.029446,2023-09-23 18:50:07.047435
4604,22,64,2022-12-19 18:50:07.029449,2023-05-27 18:50:07.047438
4605,4,24,2023-03-07 18:50:07.029453,2023-08-24 18:50:07.047442
4606,26,7,2023-02-09 18:50:07.029456,2023-04-28 18:50:07.047446
4607,96,60,2023-09-16 18:50:07.029460,2023-08-10 18:50:07.047449
4608,81,85,2023-05-11 18:50:07.029464,2022-11-13 18:50:07.047452
4609,2,66,2023-03-27 18:50:07.029467,2022-11-21 18:50:07.047456
4610,71,7,2023-07-15 18:50:07.029470,2023-01-28 18:50:07.047460
4611,91,98,2023-03-10 18:50:07.029474,2022-11-13 18:50:07.047463
4612,23,24,2023-05-25 18:50:07.029477,2023-06-21 18:50:07.047467
4613,88,70,2023-04-13 18:50:07.029481,2023-06-28 18:50:07.047470
4614,59,21,2022-12-23 18:50:07.029485,2023-01-30 18:50:07.047474
4615,28,90,2023-02-26 18:50:07.029488,2023-01-20 18:50:07.047477
4616,94,59,2023-07-19 18:50:07.029491,2023-04-09 18:50:07.047481
4617,55,95,2022-12-25 18:50:07.029495,2023-03-24 18:50:07.047484
4618,26,29,2023-07-27 18:50:07.029498,2023-09-25 18:50:07.047488
4619,84,73,2023-07-01 18:50:07.029502,2023-07-06 18:50:07.047491
4620,49,69,2023-08-10 18:50:07.029505,2023-08-01 18:50:07.047495
4621,44,6,2023-04-29 18:50:07.029509,2023-02-14 18:50:07.047498
4622,53,75,2023-08-29 18:50:07.029512,2022-12-13 18:50:07.047502
4623,61,100,2022-11-19 18:50:07.029516,2023-05-14 18:50:07.047505
4624,82,79,2023-06-20 18:50:07.029520,2023-06-13 18:50:07.047509
4625,48,98,2023-05-18 18:50:07.029523,2023-01-24 18:50:07.047513
4626,52,69,2023-03-12 18:50:07.029526,2023-07-08 18:50:07.047516
4627,76,96,2022-12-20 18:50:07.029530,2022-11-05 18:50:07.047520
4628,50,66,2023-06-18 18:50:07.029533,2023-04-29 18:50:07.047523
4629,46,98,2023-07-10 18:50:07.029537,2023-02-27 18:50:07.047527
4630,99,86,2023-09-05 18:50:07.029540,2023-03-27 18:50:07.047530
4631,33,74,2022-12-27 18:50:07.029544,2023-01-20 18:50:07.047534
4632,24,43,2023-06-17 18:50:07.029547,2023-05-24 18:50:07.047537
4633,5,29,2022-11-28 18:50:07.029551,2023-04-18 18:50:07.047541
4634,76,62,2023-05-11 18:50:07.029554,2023-05-06 18:50:07.047544
4635,42,59,2022-10-16 18:50:07.029558,2022-11-21 18:50:07.047548
4636,71,40,2022-12-18 18:50:07.029561,2023-02-04 18:50:07.047551
4637,20,58,2023-05-02 18:50:07.029565,2022-11-20 18:50:07.047554
4638,21,92,2022-12-02 18:50:07.029568,2023-07-08 18:50:07.047558
4639,58,50,2023-02-10 18:50:07.029572,2023-09-25 18:50:07.047561
4640,84,80,2023-03-06 18:50:07.029575,2022-10-24 18:50:07.047565
4641,41,27,2023-07-01 18:50:07.029579,2022-11-10 18:50:07.047569
4642,1,4,2023-03-28 18:50:07.029582,2023-01-26 18:50:07.047572
4643,83,37,2022-11-30 18:50:07.029586,2023-06-03 18:50:07.047575
4644,39,100,2022-12-11 18:50:07.029589,2023-02-27 18:50:07.047579
4645,37,91,2023-02-23 18:50:07.029593,2022-12-29 18:50:07.047582
4646,54,44,2023-09-03 18:50:07.029598,2023-03-29 18:50:07.047586
4647,42,10,2023-01-19 18:50:07.029602,2023-06-27 18:50:07.047590
4648,96,5,2022-11-06 18:50:07.029605,2023-06-08 18:50:07.047594
